,customer_id,location_number,location_type,latitude,longitude
48846,QGTOB4H,0,,-0.0570576923077257,0.0026561363636384
48848,QKXMYX7,1,Home,1.4139711050768993,0.7241666696295473
48850,DIHK1TA,1,,-0.3985993774423321,0.1128605970363567
48851,SUE3XWP,0,Home,0.0010500609230681,0.5813095901454572
48852,6SLC4VZ,0,Other,-0.8880797728465062,0.065532395721959
48853,6SLC4VZ,1,Work,1.0677814159463823,0.4052390639077354
48854,6SLC4VZ,2,Work,-0.0537167170923374,0.1359429098418672
48856,4UEYD4J,1,Work,0.1845631164037948,0.2784157256045572
48857,8RHYIH4,0,Home,-0.0623846970274541,0.4391591020605764
48858,5DZ0ILK,0,Home,-0.0491728964384485,0.1427231905135048
48859,7TY7X1R,0,,0.0825411934261945,0.4617970985445256
48860,BNQQRQ9,0,Home,-0.5475868017693064,0.8363317738886274
48862,YCQ8C4P,1,Work,-0.0614478635198637,-0.0662583575873689
48864,30T5PTC,0,,2.501536679982441,0.683246980336579
48866,9V943MW,1,Home,0.2080586170938501,0.5847947772693404
48868,GQLZTMT,1,,-0.1025985240769116,-0.0020540726659135
48869,HTDNZ5Q,0,Home,-0.0496278656770056,0.1543062187054071
48870,HTDNZ5Q,1,Home,-0.6207563321751128,0.075113997540671
48871,52OM11D,0,,-1.2738712168524766,0.0969907648184048
48872,0FGVBK7,0,,12.422653379953111,-1.4567130966620123
48874,C5IGBG1,1,Home,-0.6934366412884511,0.083920255665908
48875,C5IGBG1,2,Home,-0.9692913726346404,0.1095016984636296
48877,52135GW,0,,0.709936896057666,0.5200022842068297
48878,4G2ZGI7,0,Other,0.2637235565191852,0.4956333176658935
48879,TUJZW52,0,Work,-0.1549480819999901,0.4434437785636279
48883,ZDP0JV6,3,,-1.587043256942302,0.0528737604613676
48884,ZDP0JV6,4,Work,-0.44493557326921,0.655000728638623
48885,ZDP0JV6,5,Home,0.1486188486154162,0.6026413614568229
48886,HJ9ZY1P,0,Other,0.1095849629807559,0.0054835231909129
48887,6ZSNXP9,0,Work,-15.93848577672607,-3.425753214142561
48889,ZCBI25G,1,,-0.361797595076932,0.6729530776681939
48890,ZCBI25G,2,Home,0.622770253547345,0.0897038429975475
48891,G6C1U8Y,0,Home,-0.380776432305559,0.8682561570947827
48893,B918L3L,1,Home,0.0494441351731006,-0.0102128774454581
48894,ASKPTLP,0,Work,-1.39690415618843,0.0812571705742119
48895,XYBK9ZI,0,Work,0.0896633321730595,-0.0006938606250046
48896,X8OI4MN,0,Home,-0.2368023394796317,0.6606935648755589
48897,G0CARC5,0,Home,-0.1663630001926148,0.4413000946002612
48898,G0CARC5,1,Other,-0.2395375668184776,0.6553054822772548
48900,HP9ZPZ3,1,Work,-0.7051464069822936,0.0690328104731951
48901,63V4T17,0,Home,0.0300115384615626,-0.0089906818181844
48902,WAXBF7J,0,,-0.8151420800516207,0.0541958151893146
48904,830FNDT,1,Home,0.1597692307692231,0.3755684090909145
48905,YF6ZHO1,0,,-0.7042006465577197,0.184106360765911
48906,FE20907,0,Home,-1.5161519230769045,0.0304818181818076
48907,UV73KJK,0,,0.1631817122102359,0.5185208970068826
48909,ZRVZYQ8,1,Home,0.933626506750063,0.4386752576727162
48911,OWR3ND7,0,Home,-0.2406297688846337,0.6416788584749935
48913,9CY2OVZ,0,,-0.1948533983625017,0.4610724449157861
48915,TKGHJ4V,1,,-0.2677349338269091,-0.1279842016204575
48916,TKGHJ4V,2,Home,-0.745770530846121,0.0825495076454598
48917,XETTXRZ,0,Home,-1.3009509386213034,-0.0953638440780229
48918,XCDN9WS,0,Home,-1.4800119311731148,-0.0441543616181763
48919,CBJ2ZNS,0,,-0.7871550484230717,0.1478346274658943
48920,CBJ2ZNS,1,Home,-0.0829644793482684,0.5683265159075901
48921,TPRZ748,0,Home,-0.7784323094315888,0.147814073392445
48923,J4EC1GI,0,,-0.4123766846345921,-0.0979412516863645
48924,M26LM5G,0,Home,-0.0004611698310068,0.5712144625457841
48927,7DHXYCH,2,,0.0729484010192098,0.828677752556819
48928,K91DJ61,0,Home,-0.8973824584038368,0.1626073508091002
48929,K91DJ61,1,,0.0061035221967141,0.4830025515773227
48930,K91DJ61,2,Home,-0.6549834340371852,0.157196676088183
48931,RZB8ETT,0,,2.362976462922735,0.6854598635535619
48935,FIHBJ98,3,Home,-0.6151384336922899,0.75457773831819
48936,VI5NI83,0,Home,0.5716925880384255,0.4864271425181689
48938,XELEWE9,1,Other,-0.9606444932763308,0.0589774971216789
48939,XELEWE9,2,Home,-0.6859076803192491,0.1232908909971031
48941,EVUKI0P,0,Home,2.74782177674753,0.6813183306988309
48942,M95XEC7,0,Home,-0.0905924869422526,0.1421875107022566
48943,M95XEC7,1,Work,-0.4069542679807838,0.0144145407454424
48944,M95XEC7,2,Home,-0.342735080244997,0.6288811943747774
48945,Z7VHIJK,0,Other,-0.1452818487922825,0.5610182583332052
48950,PA716QN,1,Home,-0.0839984863763711,0.1575020097873397
48951,3CHFH76,0,Home,-0.1038782051345784,-0.0074545454545539
48953,MFVGBK3,1,,2.8365923076923605,0.6479895454545378
48954,CL39KD6,0,Work,-0.5665912349543305,-0.0819331502372611
48957,LWD752B,2,,-0.0892038461539118,0.4512811363636251
48958,LWD752B,3,Home,0.6451058231616982,0.5633485792503343
48961,KHN1J0J,1,Other,-0.6496905543511958,0.7153991439069208
48962,KXHBIUM,0,Work,0.0059085310985743,0.5925151644782578
48965,Y5ZRE5K,0,,-1.369815339047216,-0.1160391142422709
48966,Y5ZRE5K,1,,-0.4606448119340464,-0.1106153529667097
48969,GKHDGYY,1,Home,0.0305366169490559,0.4394326569004315
48970,K3H8R04,0,,0.0415862441374664,0.4530242938886974
48971,DNNR1FS,0,,19.323076593639183,3.0135562684048582
48972,31VMCF6,0,Work,18.91829952444547,2.9623748436570443
48973,N585NVK,0,Home,2.2283523869436586,0.6688714450277385
48975,L8L8KVI,1,,0.365528846153863,0.262029681818181
48977,5U3S087,0,,-0.2740476877100956,0.1334459476850379
48981,WZEECA1,2,,-0.1038061838076932,-0.0021287533977343
48982,WZEECA1,3,,-0.0246572622340472,0.0218341699240813
48986,W79LDRN,0,,20.43702520590691,2.989939875223448
48992,JHLR9GG,4,,0.2953037185961581,0.5635351152590828
48993,JHLR9GG,5,,0.7319228831730705,0.5366404906500055
48994,JHLR9GG,6,Work,-0.7717614577500138,0.7861858951772736
48995,JHLR9GG,7,Home,-0.0175865384615457,0.5617213636363642
48996,JHLR9GG,8,Work,-0.2603466154827746,0.4477856044064853
48998,ISXVCFI,1,Work,-0.2327488636731353,0.5354063598499949
48999,ISXVCFI,2,Home,0.1978284237113093,0.2797505435618463
49001,264UDMX,1,,1.2621425940961242,0.7462445706931905
49002,EUQUIJ1,0,,-0.654563997388285,0.7315952039572247
49003,YG7XHC0,0,Other,-0.4419610850710341,0.1500196617882928
49005,XHC3FWL,0,,0.2149771842932668,0.5579718175259494
49006,HCZ44EP,0,Home,-0.9096407402742956,0.0752188570384669
49007,8F9YZLS,0,Home,-0.7714145603654183,0.8004138643545494
49008,8F9YZLS,1,Home,-15.685132951827566,-3.2966429496353533
49010,3HY1V9B,1,Home,-0.7947220262107533,0.761868158618501
49011,0J2M46H,0,Home,0.7960672801298172,0.5203951742381425
49012,3Q4419D,0,,-0.1169576923077022,-0.0003861363636433
49013,I96M37O,0,Work,-0.5534313592307579,0.1630079965977262
49014,ZWCZ8W3,0,Other,3.514782160875736,0.7761702828786591
49015,0IY6MT4,0,Home,11.53755509194217,-1.403315039520925
49016,46L0OWC,0,,-0.2107763532453941,0.4629294174638647
49017,46L0OWC,1,Home,0.1643171744164775,0.0545333772897845
49020,5G6U9FA,1,,0.1376605656538207,0.3844961395113719
49021,5G6U9FA,2,Other,0.115485832307737,0.5463399661022704
49022,MBSVC76,0,,-0.4592854928276086,0.7486311590129678
49025,NVDGXG5,1,,-0.0984418269038499,-0.0020129018227263
49027,33X2DIZ,1,,0.0683810729615709,-0.0108586116727271
49031,A3E00MO,1,,0.0272386863845882,-0.0086017639431804
49034,5WWUAUD,1,,0.6580250000000373,0.4292631818181637
49037,DNBOFDH,2,Home,-0.3492849698462198,0.1172594401613583
49038,DNBOFDH,3,Other,-0.1161056708461817,0.5599522326477181
49039,VV9B63K,0,Other,0.1729579742719371,0.6113595939403831
49041,DXHU96T,1,Work,0.1597123854038168,-0.0112780878272742
49042,DXHU96T,2,Work,0.2489885196537847,0.0165846918000025
49043,DXHU96T,3,Work,-0.0097528266346322,-0.057459423411369
49044,DXHU96T,4,Work,0.4423456937114912,-0.0054777571250174
49046,U2OKRE9,1,Work,-0.1522494820961778,0.6566113077977289
49048,8RLGJA3,1,Home,1.4419942307692544,0.6665513636363619
49050,ATJPOCF,1,,-1.804790158415415,-0.1478059675952156
49052,AEHSJ8E,1,Home,-1.2352979439615237,-0.0518820938886386
49055,YABOBW2,1,Home,0.7453639339702263,0.3981129222295483
49059,P8VY9UE,3,,-1.1546749852307914,-0.1815529747500099
49060,P8VY9UE,4,,0.0029845165577204,0.4837280113613663
49061,P8VY9UE,5,Home,-0.8687258375931017,0.058419342761211
49062,P8VY9UE,6,Other,-1.740682307324079,-0.1154820412513989
49064,WSNYTCQ,1,,-0.185549142288463,0.4409062301159129
49065,WSNYTCQ,2,,-0.1321175951538588,0.5654133975727337
49066,WSNYTCQ,3,,0.019371259634582,0.5394645154500012
49067,WSNYTCQ,4,,0.2873551752115119,0.4916252736409141
49068,VNIQCDF,0,,-0.2229533577661475,0.0878643962469772
49069,0DD7X9K,0,,-0.6658249336704054,0.7310550594270707
49070,REJAJDW,0,,-0.0556606318492273,0.5057022693482461
49071,GXKJGML,0,Home,0.4499482081322277,0.5252564874562339
49072,57YWKU9,0,Work,-0.3254798814286764,0.0479203782070672
49073,ARQI65D,0,Home,13.419926379771546,-1.3352532237768282
49074,SB7FE24,0,Other,-1.2516913051440386,-0.1401292753276684
49076,287E0GA,1,,-0.1876109756538374,0.6051334935113704
49078,287E0GA,3,,-0.2223489849614905,0.4466368062045612
49079,GHMKDTJ,0,Work,-0.3824838191782642,-0.113210602917475
49082,7C12V1W,0,,0.2381235374843754,0.5864601614023549
49085,0UNUU5C,2,Home,-0.1645574980577384,0.1130057579431667
49086,0UNUU5C,3,Other,0.4174767726195506,-0.0084980735701088
49087,0UNUU5C,4,Home,-0.6337701960991796,-0.0688741450960028
49089,INTMMXW,1,,-0.3777220383653941,0.1192843412818178
49090,INTMMXW,2,,-0.4866307692307861,0.0713900000000129
49091,INTMMXW,3,Home,-0.0038114606202801,0.5467789288271546
49093,QJGYVQ2,0,,-1.0124355207779068,-0.1323912547179427
49095,T4RZ152,0,,-1.4646920696538477,0.0338225574227187
49096,2K7AEL6,0,Work,-0.6888758787004159,0.1345934168157251
49098,XKQVFR4,1,Home,-0.5868211007307895,0.0867462622886257
49099,S3IRC22,0,,-0.0656086058004222,-0.0642626175677243
49100,0ZP2IQD,0,,-0.1307670281346127,0.0027681683795451
49101,90K2461,0,Other,12.609697980197607,-1.443393490531255
49105,99DXHOT,3,,1.4808365384615498,0.717165227272726
49106,9ZSF9EF,0,Home,-0.1152476232472601,-0.0005359160462797
49107,BC9NUI1,0,Home,0.6692903739367092,0.4295138174837269
49110,ET3W48U,0,Other,-0.0867696231216056,0.1422210383144422
49114,6BH5VS3,3,,-0.1179440628269135,-0.0384827860340827
49117,BDD9FSV,1,,0.5401004741923056,0.4916139166681781
49118,4RKGBRG,0,,0.0700453543269416,-0.0095986338090916
49119,4RKGBRG,1,Home,-0.0309213058621221,0.0227362684215588
49120,YS3YHXY,0,,-0.4112610896541637,0.0683779953555753
49121,I94KXKG,0,Home,-0.7808254448654091,0.1174673085227184
49122,7CQUF57,0,Work,-0.6517579272956904,0.7922368672760891
49123,7CQUF57,1,Home,-1.1992264499573946,-0.1161313151771416
49124,7CQUF57,2,Home,0.2709212458252264,0.4958489611745029
49126,31IBLKE,1,,-0.1676984723269291,0.7924860383977238
49127,31IBLKE,2,Home,0.5769299145182087,0.4136883210195585
49128,PEZEXBB,0,,0.1659244751055341,0.576869961212981
49129,2535C6L,0,Home,0.3616918965577299,0.2749873365863675
49130,2535C6L,1,,-1.3119693733348543,-0.268742912194967
49131,O3385TY,0,,-0.0647901472115879,0.5296875567272538
49132,0F8YO3R,0,,-0.0362479085769254,-0.060678075825006
49133,IZ9HMU8,0,Home,-0.8443954697115987,0.1460259232045248
49134,USM8SUZ,0,,-0.0741724481824623,0.4271204031326537
49135,AHAG4YK,0,,0.1201758974236364,0.0040674622763086
49138,R11IS7A,1,Home,1.244537608211502,0.7549376334886311
49139,O70ASJ9,0,,0.9370917534841338,0.5109737244519308
49141,7JQ6MX1,1,,0.3194784615384692,0.4293704545454466
49142,7JQ6MX1,2,,0.0193807692307694,0.48606470454546
49143,7QQJYXI,0,,1.9038413639917109,0.753285020374994
49145,37NXCE0,0,Home,-1.3198527001153493,-0.1150893131727353
49147,K8YR9WA,0,Home,-0.9762416239932168,0.0641878057610031
49149,EMZ031L,1,,-0.965283936057735,0.0455419750249967
49150,EMZ031L,2,Home,-0.5879182071182708,0.0266147718457304
49152,OO9QM32,1,,-0.0777881996346231,0.6495825943886306
49153,PS7F3H0,0,Home,-0.1269419010736355,0.0885494263334673
49154,QJNM3M5,0,Home,0.045545213245769,0.2841487567532961
49155,QJNM3M5,1,Work,-0.6973380858301051,0.1825311346487536
49156,KPICJFN,0,,0.1809298076924662,0.5449340227272319
49157,SV6WC6N,0,Home,-1.31772154833647,-0.1057240394028633
49158,B5AS7Y4,0,,19.65383619649523,3.117134493860344
49162,J6A7BXZ,3,,0.5273120327307472,1.0440290480522685
49163,J6A7BXZ,4,Work,0.8695564225576686,0.5418549417090864
49164,6R3L179,0,,0.2420596991907623,0.5301865705034938
49165,UZ8KMQY,0,,-0.3673561257263705,0.0461909542146413
49169,IMAW7CR,3,,0.9803566594805532,0.420023843130436
49171,KPR11F1,0,,-0.0547447867871484,0.5054332864555433
49172,UEMIDAY,0,,-0.2696894298653594,0.1372088508522628
49174,U2T73EC,0,Home,-0.2781302265298529,0.1160847402431876
49175,IKAL9TL,0,,-1.464972521153888,-0.0883640879159168
49176,IKAL9TL,1,,-0.1440679519880791,0.129937955660173
49177,IKAL9TL,2,,0.4369830938550102,-0.0048271186601505
49180,LP3E9PN,2,,-0.0206044657115986,0.8182022149613593
49181,LP3E9PN,3,,0.6627122999614722,0.397435761934083
49182,EZV4X6Z,0,Home,0.0951330452692542,0.0056386882477161
49184,POVUYR9,1,,-1.1669364950192171,-0.0487125730409202
49185,1JZP61W,0,Home,-0.0135077797935697,-0.0772712880914904
49187,B8JMOAW,1,Other,-0.2623102142052331,0.1554187621457948
49188,908X22T,0,,-1.4912196246821048,0.0399541997096718
49190,FHPMC44,0,,-0.6766274524745995,-0.1119647473096892
49191,FFQH7VH,0,,-0.2155602355768965,0.8456019113454659
49192,FFQH7VH,1,Work,0.1584307692307658,0.8989513636363725
49195,UDAX8FP,2,Home,-0.0442892619999271,-0.0557839276954461
49196,UDAX8FP,3,Work,0.1121603385192925,0.5096870687863642
49197,H9QR40E,0,,14.160890196260116,-1.4780663759871078
49198,C9VOSXN,0,Work,-0.7769901923075464,0.7859308181817722
49199,R6P5OXF,0,,-0.5386014416755226,0.0784240873022478
49203,4B2VTV1,1,Other,-0.2751542307692602,0.6347053863636374
49204,HQ7WD99,0,Other,0.0668829655360394,-0.010064893086695
49206,XNGBI8F,1,,-1.027298126538447,0.1628014128795458
49208,SOKAEG5,1,,0.7631348150191891,0.1012026776113768
49209,MTZC32K,0,,0.4400373918770982,0.4299519624222392
49211,3P02A7I,1,,-0.7936673062115516,0.0789486359340915
49212,E2F4BIC,0,Home,-1.1297576923076609,0.1279947727272757
49213,LM6CYDS,0,,-1.569865307512971,-0.0378839630972296
49215,4I6VRON,1,Work,-0.3998884615384152,0.101694999999987
49216,ZSSYSIW,0,,-0.6318425760961436,0.7577874904977259
49217,5WLU08S,0,,-0.135323269230749,0.5885804318181763
49218,5WLU08S,1,,0.6282254336095499,0.5477588495070436
49219,Z1CY1YS,0,,-0.0817179484230868,-0.0065928011136504
49220,QACGVHI,0,Home,0.2210380847499975,0.5835395155431815
49221,76YPSXM,0,Work,-0.8239078993539778,0.1592789732597222
49222,5HJSZDJ,0,Other,-1.4547572994615596,-0.1524262994750046
49223,5HJSZDJ,1,Home,-0.6135080002499478,-0.1256623010750091
49224,ERFD7DO,0,,0.1545611175615147,0.3865611356767722
49225,ERFD7DO,1,,-0.4455322574348083,-0.0818439972671638
49226,2S2FX3W,0,,-0.9389351822159844,-0.0707244621048182
49229,JWR8L2Q,1,,0.0115083361731212,0.59396672026363
49231,4F7FZ1G,1,Work,0.9704654764090496,0.4327317063103845
49234,PE6RWNA,0,Other,0.095653299323382,0.3918554505163955
49236,NSE2CP5,1,,0.039603742711537,-0.0082156452045497
49239,Z5HROEG,2,,-0.7459549374615004,0.7104305108999919
49241,3OJ3A8A,1,Home,-0.225835839711519,0.5274994368727185
49243,XWF5DLY,1,,-0.2025371155672907,0.2746225454778714
49244,XWF5DLY,2,Work,-0.6714263740395872,0.1923319657705888
49246,GIW6H5Q,1,,-1.00136021519231,-0.1012499295886411
49247,1V5OGT4,0,Other,0.0702564115436366,-0.0069715042005924
49248,Q8GZC0D,0,,-0.5813953350644951,0.1462428278543862
49249,3AYQ7LI,0,Other,-0.5052111499615994,0.1514510567204437
49251,XDT7DR8,1,,-0.0999310572308038,0.7926423918318105
49252,L9EOIAD,0,,-0.1416835899256898,0.1785855442285669
49255,WEGNX0V,1,Home,-0.0039433079037984,-0.0027233673727296
49256,UGY1VL0,0,,0.1918872182001577,0.602074493184355
49257,L026PSZ,0,Home,-0.731871181920014,0.7977643514221529
49258,VX15KIQ,0,,-1.0276219052456086,0.0787342177195786
49259,Z0X3IGN,0,Home,0.0781351415794032,0.0001179545790173
49261,ORG2S1Z,1,,0.0491752313654353,-0.0045188449113679
49266,IZK01RA,4,,1.8530236129423188,0.7672339499249866
49267,IZK01RA,5,Other,-0.2588411538801468,0.7258407272733118
49268,IZK01RA,6,,-0.6075061056953985,0.7416970391165287
49269,F7RC3PY,0,Work,1.727755538982519,0.3748754756087651
49271,11OE4ZJ,1,,1.2188966138269466,0.3995386077590838
49272,11OE4ZJ,2,,-1.1027761704422905,-0.0596174291454464
49273,11OE4ZJ,3,,-0.730488148846171,0.1046012559113735
49274,OTILVWL,0,,-0.0820840958879813,0.6462439257990387
49275,UB3W605,0,Other,-0.0043024634890707,-0.0137009247895554
49276,427QD0R,0,,0.0170586325961992,0.0018216845417352
49278,NASMRWH,0,,0.0915852613723014,0.509140606564709
49279,P83ZKC4,0,,-0.3345524811415445,-0.1235180578448762
49281,H9REAWE,1,Home,-0.0273434588462007,0.597476647245449
49283,9IXG13N,1,,-0.0981585276153431,-0.0084506347295358
49284,729AGLR,0,,-0.4877627901731385,0.8556649354136373
49285,ZAQ3TR2,0,,-1.5139844900689952,-0.6147463511337004
49286,7H32RPP,0,,0.7979752724231393,0.5205376928363745
49287,1FEQ0DP,0,,19.498114185539173,3.0493622239604528
49288,WGDDY1F,0,Home,0.1996819031953903,0.2800245861816672
49289,48K645C,0,Home,19.70566531169841,3.0951685736125287
49290,C5YXYFT,0,Home,-1.13777192836542,-0.101168065059102
49291,XM6ZKRK,0,,0.4388321190192381,-0.0113171046704608
49293,JQVBRVS,0,Other,13.382315871910684,-1.3960814570838704
49294,XLMRP0F,0,,0.7059088225529018,0.4786734679307735
49297,7013NXD,2,,0.3830317621153732,0.493138607761364
49298,7013NXD,3,Home,0.0113384615384887,0.4375820454545434
49299,F05GJ4Q,0,Home,0.3539813461540302,0.262117545454483
49300,5A3WR1B,0,,0.2786330785743696,0.5837324539368794
49301,BC8EU0J,0,Work,0.2467346168567348,0.4355995450239117
49302,C01UECP,0,,-0.9532651616115628,-0.1501153605905331
49303,E9IDZBP,0,,-0.9148248939252036,0.1575545871799611
49305,I15VWGT,1,,-0.0419642819615538,-0.0081091570590885
49306,I15VWGT,2,,-0.7365673156153985,0.0957372892977244
49307,VPI48TV,0,Other,-0.1432257014971211,-0.0435333658348471
49309,M8TNYGY,0,,0.9179815645563484,0.4380785985426291
49311,F0BG63N,1,Other,0.2115143463269455,0.0525067963022674
49313,F851500,0,Home,-0.4662270672444216,0.0204380811615386
49316,3OVK2RD,1,,1.253011407769269,0.4011614555091006
49317,TAFFXTW,0,,-1.2556753195211745,-0.0840484378012625
49319,IAYS9XI,1,,0.1250117320191681,0.0030581649454413
49320,VRO3FJA,0,,-0.1384575603706077,0.1549203836104894
49321,7SUHJQT,0,,-0.1017478895070866,0.4305005960843925
49322,UAMR702,0,Other,0.07467632618025,-0.008985446935338
49323,B3NAIPE,0,Home,0.0126446027701733,0.4867955557067391
49325,VKTEDXY,1,Home,0.3551974327884312,0.2595225957159041
49326,VKTEDXY,2,Home,-1.2048025062122785,-0.051208868198962
49328,YAMTPOY,1,Home,-0.2883697953055735,0.1021075897196128
49329,ELGG7AS,0,Home,-0.0908275000000191,0.443120613636357
49330,ELGG7AS,1,,-0.2971434615384889,0.649643227272734
49331,ELGG7AS,2,,-0.1126792307692124,0.5643830454545387
49333,8STMAIL,1,,-0.3308467262114824,0.6610126915772859
49335,CAIKI88,1,Home,-0.1971319249038259,0.4287660245181893
49336,8B0U7I5,0,Other,0.7514215933261675,0.4221559246114177
49337,XF35APQ,0,,-0.6740193801346256,0.8403082253272821
49338,XF35APQ,1,,-0.4515345377884425,0.9656736837181852
49340,DL3FF89,1,,0.1437513902115604,0.5209494198840947
49342,TNC5MM9,0,,-0.9781139897064935,0.0420306257226375
49343,26LFMPX,0,Work,-1.0979720293861073,-0.5769912112843136
49345,PHM4R50,1,Home,0.8646238460481017,0.4386847124014817
49346,PHM4R50,2,Home,0.5910650926728714,0.5276663053937558
49347,ORMMXS4,0,,2.001206620361644,0.7020262533968142
49350,W3RF98J,0,Work,-0.3163555151360676,0.1236220827547743
49351,59WOKVO,0,,-0.091187233473866,-0.0087550958903358
49352,7S9QT9A,0,,0.5648621450546258,0.5001305897127485
49353,O5CZ8IC,0,Home,-16.063643538401504,-3.4735132984139923
49354,WAA3P35,0,,-1.6812512088667906,0.0468311702663211
49355,PIAC052,0,,2.71827053054648,0.6300112273205566
49356,KKXFIZ9,0,,-0.761926286273667,0.2197704064574919
49357,SER2X63,0,Home,0.4273421099999968,-0.0109314007204537
49358,F6HEOF6,0,Home,-0.1527383229038058,0.1418674743977284
49362,Y19RBYB,3,Home,0.0150412945961657,0.4820770806909079
49363,Y19RBYB,4,Home,0.6234454164615029,0.507567237647731
49366,DCUH3F7,2,,0.5242262751538348,0.5101884911999827
49367,DCUH3F7,3,Other,-0.6942349438846497,0.2258362792613651
49368,BYVN7D1,0,,5.6258876531737855e-06,0.8716957853599195
49369,JOW2ZJ9,0,Work,-0.1731749999999925,0.7585095454545613
49370,QYTLD7S,0,Home,0.0567383462115604,0.4450182524522675
49371,QYTLD7S,1,Home,0.1563349999999915,0.4805046363636276
49372,QYTLD7S,2,Home,1.8513456311867924,0.766972287134707
49373,H0GSC6N,0,,-0.1229241112156943,0.4615319256077936
49374,AB16Q43,0,Home,-0.4249673909038963,0.0585541855658988
49375,AB16Q43,1,Home,0.1159913005542779,0.2393269046879947
49376,AB16Q43,2,Home,-0.3960168441796043,0.165387189813855
49379,LYTAAV0,2,,0.6880983704615644,0.4177600509522853
49380,LONOX5N,0,Home,0.328550400354769,0.9127514213650864
49381,Z3BQ0IQ,0,Home,0.8181857452307265,0.5042887839908963
49382,Z3BQ0IQ,1,Home,-0.5114147724228696,0.6986094848675998
49385,XYGTX9Q,2,,-0.4665557692308033,0.8449256818181744
49386,XYGTX9Q,3,Home,0.4909500000000023,0.5334522727272556
49387,XYGTX9Q,4,Home,0.2922243300577388,0.4840778210000118
49389,7CLRX1F,1,Work,2.448246780288485,0.7353703386659182
49390,GQA7UXF,0,Home,-0.7300442307693091,0.2286865909090977
49391,OCJ47U7,0,,-0.6290384267533987,0.1062146682630852
49392,B7N0D55,0,,-1.0444373643781515,-0.0627096363089343
49393,VUZS97I,0,Home,2.229109266520996,0.7196450871509801
49395,5RDLXJT,1,,0.6787469295961354,0.4218100080113586
49397,FQLXLJW,1,Other,-0.5037264326975263,0.0963506449030118
49398,NCLHKZ6,0,,-0.1272747140111181,-1.0324301607573252e-05
49399,CVB20EM,0,,12.324240813305495,-1.4546244787898883
49405,YOZ60T3,5,Home,1.054932551519253,0.5902512351204496
49406,YOZ60T3,6,Home,1.1402224339231397,0.6650379318613568
49407,YOZ60T3,7,Other,0.291161163597639,0.2907910340211746
49408,R18ZQCG,0,,0.0141868028100508,0.5820370235226362
49410,J5ZDDHD,1,,-0.113935190596156,-0.0075395527227361
49411,9Q08OQP,0,,-0.1893999847661764,0.166040883145546
49412,KMVVGVX,0,Home,-0.0588099545902806,0.5252473435618649
49414,X8NKE6P,1,,-0.1642184139008146,0.7564065171913505
49415,JB2WFJB,0,,19.079592188995598,2.9307194433428974
49416,F9CNU4K,0,,-0.0700245841318051,0.5661647468805303
49417,OQKJZBP,0,Home,-0.0479557056046489,-0.0063984868201381
49419,8GB0K4N,1,Home,-0.386538697550004,-0.1593331173219337
49420,LQZH4FH,0,,-0.5975639595488357,0.1307789784940774
49423,BH8VG9N,2,,-1.7298340825769911,-0.0508945274159024
49424,BH8VG9N,3,,-1.0205460304038607,0.0494333702045488
49426,NWQY5GH,1,,-0.084674597019262,-0.0051567805590932
49427,3WMKDQN,0,,-0.0220634615384524,0.6053243181818274
49428,3WMKDQN,1,,-0.2874057317296632,0.6608139594847501
49429,DS3ZINO,0,Home,-0.4493427618701452,0.825190700590611
49434,3N946YD,4,,0.9835749999999708,0.4149104545454616
49435,3N946YD,5,,1.944433562384656,0.3350260882568196
49436,3N946YD,6,,-0.0470672052499915,0.631417251865914
49437,3N946YD,7,Home,-0.0320307692308194,0.4598386363636523
49438,3N946YD,8,Home,0.868468083023482,0.4344059495368174
49439,3N946YD,9,Home,-0.4849757060927592,-0.1271286392873324
49441,3IHFZG9,0,,-0.6543394072437176,0.0952823805538057
49442,UBZYW6Z,0,Home,-0.397371711066936,0.1235514919866182
49443,PZQZFED,0,,0.336457800967081,0.2471312243830048
49445,Y42C8F7,1,Home,-0.3031599371730397,0.6038983509568008
49446,Y42C8F7,2,Home,-0.3389657707440981,0.1291795589707082
49448,PO53F9X,1,,0.8445312644808058,0.4209875392022758
49450,H640WJU,1,,-0.100965609192304,-0.002857132606819
49451,H640WJU,2,Home,0.075869940818763,0.0096261880614341
49452,HD43ERV,0,,0.0006260507107596,-0.0597302507270669
49455,ERY5FGP,2,Other,-0.0475179559192598,0.631368749184996
49457,SR1E81R,1,Home,-1.5367100554321376,-0.0893822896991191
49459,SBI9VB0,1,,-0.1206729644038281,0.649112822656829
49460,SBI9VB0,2,,-0.2278926077308021,0.4472861192999896
49463,2S8RREA,2,,0.4140165131731225,0.2470733130522598
49464,2S8RREA,3,,1.8817725440102695,0.6977935867066879
49465,37NN651,0,,-1.1900426105312223,-0.1068830280141602
49467,K6UVLA1,1,,-0.2928081078461735,0.6697953119022644
49468,K6UVLA1,2,,-0.3511513094807839,0.6932214385340888
49469,AE1WYSC,0,,0.1036895943815114,0.3500838550654304
49470,MZ8MMIX,0,Home,-0.0520681538286587,0.6520403928377406
49473,IZNQ8HQ,1,,-0.2757971108076949,0.7480286167931806
49474,IZNQ8HQ,2,,-0.1570721000769667,0.5358993189886194
49475,IZNQ8HQ,3,,-1.0814951931154173,0.1011683063090957
49476,IZNQ8HQ,4,Other,-0.9367503305724476,0.1270414116707683
49477,BVF7KRN,0,Other,0.7337593787497428,0.4207941542108454
